0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.03775382,-0.6523636,-0.123259984,-0.03177654,-0.6865081,-0.10683032,-0.032762203,-0.6850431,-0.10938294,-0.0351928,-0.688836,-0.10789647,-0.06505325,-0.67923766,-0.10532258,-0.058299847,-0.68243635,-0.10045756,-0.06553358,-0.68101263,-0.106230855,0.024880808,-0.6730746,-0.013034926,-0.10714383,-0.6542371,-0.00955129,-0.01369693,-0.6308963,-0.09224539,-0.053871516,-0.61975646,-0.09132778,0.1238474,-0.515369,-0.017738134,-0.1706148,-0.45374173,0.02541068,0.18294068,-0.47991446,-0.12726665,-0.17683788,-0.20786811,0.03291981,-0.007714438,-0.52622426,-0.19960569,-0.21447323,-0.025665475,-0.042823195,-0.06290482,-0.502275,-0.21038687,-0.20979218,0.044202544,-0.038989346,-0.08424528,-0.5247895,-0.20051631,-0.2038932,0.052694365,-0.059678845,-0.023434596,-0.5301435,-0.17244391,-0.1983134,0.014077094,-0.045032553,0.111617945,-0.0055337753,-0.0072149597,-0.1115953,0.004930112,0.012105109,0.13336588,0.40822124,-0.046501815,-0.06991487,0.3983708,0.0075705773,0.21276923,0.7457545,0.06578836,-0.0073389774,0.74872005,0.113906235,0.23229511,0.78831416,0.07104146,0.0046004076,0.7924313,0.12200239,0.26332712,0.8561404,-0.033614438,-0.035790455,0.8701499,0.025498074
-0.041092772,-0.65525156,-0.12701076,-0.035514608,-0.68817663,-0.10925783,-0.036062278,-0.68767244,-0.11119045,-0.03704848,-0.69150156,-0.11164049,-0.06675884,-0.68151116,-0.108603016,-0.06217562,-0.6854914,-0.105121985,-0.06813451,-0.6839334,-0.11042366,0.019156413,-0.6748898,-0.015466758,-0.112301745,-0.6565498,-0.014605369,-0.017795123,-0.63425374,-0.09519458,-0.057707462,-0.62325895,-0.09509354,0.11966782,-0.5210197,-0.01539595,-0.17713569,-0.4547221,0.01802841,0.18819995,-0.5145404,-0.12791114,-0.17973873,-0.2144274,0.017567363,-0.01620576,-0.58112776,-0.1882591,-0.20564064,-0.0366084,-0.052416004,-0.071210474,-0.56411564,-0.1954367,-0.20078507,0.024004223,-0.047051303,-0.09388848,-0.58596927,-0.1807681,-0.19731534,0.04488306,-0.06719096,-0.030681882,-0.58180505,-0.15846673,-0.19442476,0.0010540129,-0.05850338,0.11123896,-0.0057267193,-0.004249924,-0.11100596,0.0051527806,0.008455566,0.13473544,0.4074813,-0.04306363,-0.06933107,0.39717105,0.009957347,0.20849226,0.7419271,0.07947339,-0.0038917058,0.7401169,0.12767707,0.22426409,0.7836743,0.086765856,0.0070728613,0.7844052,0.13678052,0.26286063,0.8518596,-0.01598639,-0.03155269,0.8643991,0.040636543
-0.04448359,-0.6593499,-0.13309453,-0.03775823,-0.692563,-0.1114709,-0.038461104,-0.69120014,-0.11603694,-0.03865933,-0.6950902,-0.115982056,-0.069525845,-0.68440217,-0.11191636,-0.063970596,-0.6883447,-0.108517885,-0.070379496,-0.68793446,-0.11336066,0.015169003,-0.677451,-0.020609142,-0.11595829,-0.6572929,-0.017725294,-0.021503555,-0.6377447,-0.0977061,-0.060521938,-0.6281166,-0.100845,0.11524638,-0.5285874,-0.015848992,-0.18376903,-0.45411402,0.014801177,0.18651375,-0.554211,-0.12098494,-0.18472071,-0.2170794,0.006118426,-0.022468526,-0.629284,-0.14983219,-0.2016794,-0.04333147,-0.06265448,-0.07497377,-0.6129499,-0.16031405,-0.19681089,0.01893133,-0.05472225,-0.09898448,-0.63102245,-0.14022765,-0.18708895,0.037700463,-0.07530255,-0.035881333,-0.6262418,-0.12537813,-0.18964902,-0.013543873,-0.0693161,0.110507995,-0.0060762824,-0.0026649015,-0.11017836,0.005402858,0.00505793,0.13989986,0.40576595,-0.042624924,-0.0673051,0.39658964,0.012670114,0.2055635,0.7399025,0.08856612,0.00028000074,0.7327962,0.13722573,0.2210543,0.7815048,0.096730284,0.0114564095,0.777839,0.14647442,0.26197907,0.8508813,-0.0035007612,-0.025616523,0.8598379,0.051921517
-0.04652653,-0.6632925,-0.13566132,-0.040225588,-0.69591415,-0.11258983,-0.040551852,-0.695646,-0.11702569,-0.03920788,-0.6976934,-0.11816014,-0.07178771,-0.68766296,-0.11532059,-0.06581551,-0.69178855,-0.111336395,-0.07269941,-0.6913833,-0.11618118,0.011307266,-0.679474,-0.02264283,-0.12065014,-0.6594615,-0.022117175,-0.024513615,-0.6418772,-0.098737806,-0.06354133,-0.63264316,-0.10250938,0.11060719,-0.5339039,-0.013243686,-0.18850937,-0.45503667,0.012457104,0.18915263,-0.5834232,-0.10557694,-0.1926009,-0.2201822,0.0031070015,-0.026108671,-0.6661564,-0.11289955,-0.19707286,-0.0444974,-0.06809191,-0.077244,-0.6482931,-0.12199515,-0.18836258,0.016122747,-0.054230783,-0.10420183,-0.6688675,-0.09774604,-0.18350962,0.037174236,-0.07232607,-0.037540708,-0.6558769,-0.0873198,-0.18707414,-0.01658255,-0.07074761,0.110061854,-0.0060969037,-0.0008857058,-0.10981596,0.005471023,0.001896391,0.14335744,0.40439996,-0.040579095,-0.06709723,0.3955602,0.009113272,0.20266277,0.7370919,0.09854418,0.00045935344,0.72711253,0.13917811,0.2155814,0.77817154,0.1070349,0.011387891,0.77345216,0.14896363,0.25949326,0.8491529,0.009562659,-0.023794338,0.8568384,0.055743083
-0.04508805,-0.6657011,-0.13729425,-0.039403766,-0.69697464,-0.113718845,-0.040050376,-0.69809073,-0.116642796,-0.03791429,-0.69835615,-0.119044244,-0.07097173,-0.6898866,-0.11895332,-0.06572501,-0.693677,-0.11380368,-0.07102419,-0.6929004,-0.11750204,0.009704221,-0.6790227,-0.02188606,-0.122312285,-0.6606298,-0.027453037,-0.024138361,-0.64396036,-0.10081865,-0.06414573,-0.63579786,-0.103832684,0.10747346,-0.5355172,-0.010513811,-0.19165844,-0.4559838,0.005296236,0.19467118,-0.60333747,-0.09320258,-0.20020436,-0.22274512,-0.0015371103,-0.030240484,-0.6880602,-0.08729533,-0.19240895,-0.037454963,-0.071075514,-0.08846075,-0.67552745,-0.09290677,-0.17631856,0.019215861,-0.060496442,-0.117324844,-0.6931096,-0.06605491,-0.17744845,0.043721963,-0.068780094,-0.042670943,-0.6760248,-0.06485237,-0.18260242,-0.0065971715,-0.07363685,0.10996214,-0.0058866725,0.0017459102,-0.10994294,0.0054729218,-0.0011673345,0.14707598,0.4025915,-0.04207884,-0.066950455,0.3951778,0.005400614,0.20228893,0.73343587,0.101982124,0.00088382344,0.723168,0.14029655,0.21377155,0.7744288,0.111006014,0.010712724,0.7699219,0.15044565,0.2622015,0.8470804,0.015329347,-0.02142173,0.8549103,0.058519788
-0.042951666,-0.6670149,-0.13794358,-0.03634106,-0.69812727,-0.1130132,-0.039247558,-0.6997413,-0.11684613,-0.036279242,-0.69976753,-0.119768076,-0.06846376,-0.69187194,-0.122324035,-0.0647593,-0.69546324,-0.117368616,-0.06857619,-0.69516057,-0.11828008,0.0072122044,-0.67988914,-0.020250615,-0.123070985,-0.6610851,-0.03270369,-0.0230607,-0.6462524,-0.10180531,-0.06295203,-0.6385454,-0.1073763,0.10432005,-0.5364638,-0.0064523313,-0.19390479,-0.4565518,-0.0025187372,0.19415633,-0.6101301,-0.0795058,-0.20544472,-0.2190123,-0.0059860563,-0.026694894,-0.6923098,-0.06355793,-0.1958098,-0.023604894,-0.07095394,-0.08512436,-0.680281,-0.06947253,-0.17623363,0.0367227,-0.06372654,-0.12013409,-0.6991464,-0.040796343,-0.17910853,0.0616826,-0.06936794,-0.04133138,-0.6785021,-0.047167003,-0.18420823,0.014344077,-0.07725357,0.10921048,-0.005593255,0.004023162,-0.109888025,0.005157374,-0.0040064245,0.15152605,0.40022087,-0.04291389,-0.06931823,0.39400816,-0.0006165367,0.20070341,0.73046297,0.10401414,-0.004866073,0.71880686,0.13548575,0.21389292,0.7717193,0.113230586,0.006524457,0.7658902,0.14641888,0.26305395,0.84559596,0.019385451,-0.023451079,0.8521605,0.055042267
-0.041747127,-0.6689747,-0.13988426,-0.034687813,-0.6994997,-0.11629126,-0.040308367,-0.7010526,-0.11693703,-0.036190707,-0.7006137,-0.12119647,-0.06787729,-0.69250673,-0.12585266,-0.064748846,-0.6967618,-0.12094663,-0.06669932,-0.6959839,-0.12022284,0.005131973,-0.68092793,-0.020235177,-0.123488285,-0.6604493,-0.03660637,-0.022380643,-0.6474322,-0.10327135,-0.062279806,-0.64059186,-0.110843815,0.10287176,-0.5379373,-0.005796791,-0.19392304,-0.4570419,-0.007045729,0.19797133,-0.6139094,-0.07106534,-0.21037635,-0.21669488,-0.010265046,-0.02520918,-0.6912815,-0.04938917,-0.19704686,-0.015219744,-0.07139696,-0.08316718,-0.68095016,-0.053236738,-0.1757661,0.04781767,-0.06288292,-0.12047621,-0.70272243,-0.027203964,-0.18181245,0.07682314,-0.068667926,-0.040438123,-0.6846762,-0.03229089,-0.19037277,0.025142826,-0.07692397,0.108853266,-0.005782435,0.0040050093,-0.10959388,0.005309874,-0.0056641283,0.15502672,0.39743638,-0.044093948,-0.06989313,0.3940475,-0.0048465575,0.19960505,0.7255569,0.107239515,-0.009454888,0.71838456,0.13403036,0.21515155,0.7670614,0.1137487,0.002758832,0.7647862,0.14522846,0.26254964,0.84252125,0.022995174,-0.026084475,0.8525298,0.05250366
-0.040993255,-0.6697388,-0.14239648,-0.033404864,-0.7000402,-0.12036501,-0.041438803,-0.7018518,-0.11971633,-0.036569502,-0.70135397,-0.12262843,-0.06706158,-0.6928395,-0.1305023,-0.06441228,-0.6974368,-0.12446024,-0.06558464,-0.6967179,-0.123740494,0.0040892586,-0.6815641,-0.02204403,-0.12337701,-0.6600193,-0.04031563,-0.021334406,-0.6476589,-0.10575238,-0.060698584,-0.64170223,-0.114820816,0.10170588,-0.539159,-0.008719142,-0.19417611,-0.45692006,-0.010707278,0.19730811,-0.6105212,-0.06849717,-0.21303779,-0.21056508,-0.010829171,-0.020640107,-0.6826105,-0.049743112,-0.2017368,0.005614201,-0.06873179,-0.078665,-0.6692934,-0.05241212,-0.17701872,0.07488611,-0.061142717,-0.11502695,-0.6945031,-0.029930402,-0.18619242,0.10065504,-0.06572221,-0.037647128,-0.676271,-0.03177106,-0.19453515,0.04661799,-0.07517645,0.108576186,-0.005948407,0.0041589146,-0.10941245,0.005480287,-0.0070471372,0.1593165,0.39545527,-0.04475608,-0.06870674,0.39465272,-0.007258177,0.20181194,0.72357804,0.1083462,-0.013537095,0.71987593,0.1323188,0.21777128,0.7649924,0.11441851,0.00016977452,0.765757,0.14373617,0.26646262,0.8412572,0.024017284,-0.027300121,0.85380286,0.04931729
-0.042061914,-0.6699737,-0.14826918,-0.033902854,-0.69998914,-0.12800999,-0.042701468,-0.7018412,-0.12692295,-0.037274677,-0.7012008,-0.12823908,-0.06843586,-0.6928969,-0.13794659,-0.06498982,-0.6971981,-0.12959442,-0.066309296,-0.6965721,-0.12966177,0.0050593107,-0.6814639,-0.027008018,-0.123313926,-0.6598193,-0.045498658,-0.021064986,-0.6470985,-0.11251184,-0.06053595,-0.64168876,-0.121229775,0.10171145,-0.539558,-0.016343262,-0.19480094,-0.45714298,-0.015392375,0.19897246,-0.6047474,-0.07363715,-0.21607661,-0.20864877,-0.010640027,-0.017858429,-0.6725495,-0.06194223,-0.21138047,0.022434969,-0.06705581,-0.079277344,-0.65616167,-0.06507884,-0.18190928,0.09570911,-0.060581148,-0.11469896,-0.6820225,-0.043191597,-0.19439715,0.118242085,-0.06316774,-0.038405463,-0.66507834,-0.045300808,-0.2009374,0.06341151,-0.069626585,0.10856053,-0.0063611395,0.0026959376,-0.10967354,0.00566731,-0.0073647154,0.16082932,0.3941833,-0.046253696,-0.0676226,0.3953816,-0.009714435,0.20448716,0.7222935,0.10565603,-0.01478071,0.7228693,0.12835923,0.22124091,0.7634716,0.11280029,-0.00018568983,0.7677654,0.13963929,0.26937583,0.84014213,0.020497892,-0.02771001,0.8555312,0.04418445
-0.04433687,-0.66844046,-0.15742642,-0.036741566,-0.69849527,-0.1381553,-0.04358445,-0.6995563,-0.1360628,-0.038407758,-0.6992431,-0.13651575,-0.07101872,-0.69124335,-0.14639466,-0.0664767,-0.6945608,-0.13782449,-0.06739662,-0.69464034,-0.13791183,0.005565761,-0.6796066,-0.035667736,-0.12456354,-0.65936023,-0.05325559,-0.022150025,-0.6449977,-0.12229319,-0.061693985,-0.63997465,-0.12929608,0.10160679,-0.5381454,-0.024338363,-0.19629721,-0.4573098,-0.022592837,0.20312199,-0.5974403,-0.083562315,-0.22200881,-0.20904258,-0.016621223,-0.012647348,-0.6637252,-0.0844555,-0.22005193,0.03054636,-0.072109275,-0.07804507,-0.6488755,-0.088261254,-0.18778685,0.10608403,-0.06689991,-0.112039804,-0.6707036,-0.06689446,-0.19980405,0.12415376,-0.06970286,-0.035256412,-0.65757066,-0.07222858,-0.2060269,0.06939357,-0.06957929,0.10871778,-0.0066162073,0.0009967831,-0.110125855,0.0057716677,-0.0068221684,0.16082342,0.39369193,-0.05042541,-0.069850855,0.3955826,-0.011781244,0.20965144,0.720888,0.09821976,-0.016938914,0.7239238,0.12679598,0.22862712,0.7622224,0.107124925,-0.0034031211,0.7686327,0.13601919,0.27399114,0.83870506,0.012031092,-0.03199723,0.8557155,0.041622944
