0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.03990333,-0.6057121,-0.22097898,0.051857695,-0.64314514,-0.2070806,0.051363673,-0.64399743,-0.2012741,0.0472011,-0.6444404,-0.20252906,0.019816123,-0.641976,-0.20786038,0.01931545,-0.6424556,-0.20515297,0.018522693,-0.6442228,-0.20983587,0.08034955,-0.64010394,-0.089415684,-0.051370196,-0.63841254,-0.13056388,0.05526633,-0.5837135,-0.16989066,0.014864768,-0.58046997,-0.18384464,0.13731629,-0.45170918,-0.03678413,-0.1501347,-0.47350442,-0.08580074,0.16223666,-0.2637498,-0.09093949,-0.24016222,-0.22024173,-0.087383,0.1556744,-0.40333697,-0.22870778,-0.15553603,-0.052369516,-0.1480921,0.13931711,-0.40574816,-0.26775956,-0.12442012,0.013416133,-0.1612626,0.13448228,-0.4509124,-0.25753987,-0.10243386,0.0033590987,-0.17890424,0.15366231,-0.41786325,-0.23044392,-0.132029,-0.04910088,-0.15710947,0.10892162,-0.0040439186,0.023601664,-0.109684646,0.003201129,-0.022179622,0.11771394,0.41675928,0.0014045192,-0.0869891,0.40284854,-0.015956722,0.13341336,0.7753194,0.12597156,-0.074129,0.7544206,0.094693124,0.1431528,0.8215516,0.1272741,-0.076786935,0.7990625,0.0936655,0.19547078,0.89507014,0.022644233,-0.11271478,0.8566278,-0.017485717
0.031675514,-0.6018436,-0.23175974,0.043629557,-0.63995606,-0.21797903,0.04328295,-0.63977516,-0.21362063,0.04136914,-0.6409943,-0.2150658,0.012732009,-0.6387047,-0.21761072,0.012498127,-0.6384799,-0.21657784,0.009669711,-0.640528,-0.22132361,0.07752671,-0.6362418,-0.10082638,-0.056172542,-0.63516355,-0.13743614,0.047295723,-0.57947797,-0.18357103,0.007192816,-0.5768943,-0.1939414,0.13656,-0.4514089,-0.047421325,-0.1537837,-0.470353,-0.09059496,0.1637838,-0.25991753,-0.099542,-0.24334192,-0.22035125,-0.09374587,0.14633423,-0.37414274,-0.23721175,-0.15397987,-0.08125377,-0.16207285,0.12715712,-0.37421587,-0.27526438,-0.11932856,-0.025238603,-0.17764805,0.11967843,-0.4161912,-0.268788,-0.09954475,-0.04218363,-0.19293141,0.14267837,-0.38929054,-0.23780565,-0.13178284,-0.087488495,-0.17044258,0.10900684,-0.004152175,0.022712493,-0.10968514,0.0034784116,-0.021695402,0.11189809,0.4189897,-0.0038303449,-0.08516202,0.4036157,-0.020263227,0.13249034,0.77796257,0.113718934,-0.073772565,0.7576602,0.08973044,0.14263609,0.8241157,0.11411866,-0.07643612,0.8022176,0.08635131,0.19370171,0.8955867,0.006309703,-0.111962706,0.8600973,-0.026953202
0.025715478,-0.5974829,-0.24206632,0.03668475,-0.6361315,-0.22994326,0.036706828,-0.63532495,-0.2259684,0.036322217,-0.6373434,-0.22736986,0.0061157322,-0.6350587,-0.22847399,0.005989983,-0.6341855,-0.22905843,0.0023307842,-0.6365711,-0.23419732,0.07550821,-0.63189805,-0.11476211,-0.059916135,-0.6314133,-0.1446557,0.040459663,-0.5747684,-0.19657396,0.0007748948,-0.57283294,-0.20532964,0.13747132,-0.45106795,-0.05921284,-0.15690836,-0.46642706,-0.09580269,0.16809635,-0.25513574,-0.108518966,-0.24608564,-0.22120799,-0.10141115,0.13507895,-0.33792844,-0.24554178,-0.1504392,-0.11915406,-0.17927113,0.111725695,-0.334504,-0.28059885,-0.11173174,-0.075237304,-0.19731201,0.10099195,-0.37300724,-0.27994475,-0.09510369,-0.097407214,-0.20824406,0.12919797,-0.3543185,-0.24401209,-0.13085462,-0.13472359,-0.18524694,0.10925096,-0.0041883835,0.020981755,-0.10984532,0.00356918,-0.02031605,0.104790986,0.42186758,-0.012335015,-0.08447212,0.40484846,-0.024921559,0.13141502,0.7811203,0.09679091,-0.07263247,0.76189005,0.08394199,0.14185654,0.82749635,0.09998234,-0.075554796,0.8071649,0.07903716,0.1915092,0.8965663,-0.014256765,-0.111884624,0.8641415,-0.038511094
0.020537283,-0.59423894,-0.25137615,0.03197379,-0.6329612,-0.24158582,0.031659603,-0.63250643,-0.23665701,0.031383015,-0.6344882,-0.2382803,0.00019137478,-0.6318682,-0.23991007,-0.0010395878,-0.63127387,-0.23905145,-0.0019205511,-0.6337005,-0.24496791,0.07386039,-0.6285155,-0.12871347,-0.0631117,-0.6280182,-0.15131982,0.035351664,-0.5712266,-0.20812786,-0.0032884523,-0.5698021,-0.21503922,0.14059032,-0.451443,-0.07175349,-0.15838371,-0.46285787,-0.10032985,0.17551172,-0.25181204,-0.11733635,-0.24698322,-0.22534095,-0.11079668,0.1243267,-0.29935002,-0.2507441,-0.14777674,-0.17005186,-0.20093296,0.09646928,-0.28556186,-0.28303,-0.1057825,-0.1375918,-0.22144164,0.080980055,-0.32338834,-0.28806672,-0.09236631,-0.16635607,-0.22638571,0.115161374,-0.31445417,-0.24788329,-0.13037863,-0.18856671,-0.20350799,0.109415874,-0.0040239245,0.018402401,-0.109926395,0.0033814146,-0.018223269,0.0967332,0.42483094,-0.023594124,-0.08645891,0.4057469,-0.029340768,0.12925804,0.7845721,0.07936044,-0.07254983,0.7669599,0.07545773,0.13950664,0.8310315,0.08349851,-0.075189516,0.81307507,0.07077758,0.18842521,0.89723206,-0.03473218,-0.11344347,0.86761093,-0.04953563
0.01757343,-0.5936511,-0.258026,0.027302623,-0.63194233,-0.24759263,0.026124831,-0.63150275,-0.2434509,0.024844818,-0.6334588,-0.24730356,-0.0048677307,-0.6300684,-0.24542919,-0.007854791,-0.63012666,-0.2463765,-0.0067873453,-0.6316942,-0.2530333,0.07284318,-0.62634844,-0.13911228,-0.06605376,-0.6255924,-0.15474841,0.032418814,-0.56949204,-0.21701248,-0.006652286,-0.56729245,-0.22076423,0.1443246,-0.4525133,-0.08320873,-0.15900189,-0.45987102,-0.10174472,0.18287513,-0.25033304,-0.124931246,-0.24713421,-0.22880413,-0.11715554,0.11519367,-0.25894862,-0.252814,-0.14908062,-0.21028619,-0.21950868,0.08422801,-0.23870037,-0.28552774,-0.10715067,-0.18822682,-0.2454491,0.06318021,-0.2634022,-0.29305533,-0.09694316,-0.2234705,-0.24459936,0.10193285,-0.27440283,-0.25080812,-0.13189946,-0.23356575,-0.21844119,0.10974031,-0.0037506784,0.0151967965,-0.11029603,0.0031312015,-0.015261378,0.08805173,0.42812094,-0.0322314,-0.09074151,0.40718588,-0.033040024,0.12426647,0.78793454,0.067163676,-0.07434777,0.7714162,0.06791291,0.13409841,0.8341663,0.07078242,-0.075812325,0.817625,0.06444968,0.18281506,0.89803594,-0.04742285,-0.119352765,0.86947674,-0.05473997
0.0087154275,-0.5957697,-0.25800937,0.019923767,-0.6339945,-0.24938834,0.017913241,-0.6344821,-0.244921,0.016685462,-0.63586473,-0.24888732,-0.012104598,-0.63217545,-0.24774146,-0.013486626,-0.6319847,-0.24840996,-0.01282827,-0.6338267,-0.2520768,0.069012806,-0.6277276,-0.14252806,-0.06967883,-0.6249885,-0.15098856,0.028941225,-0.57234454,-0.22088747,-0.010556484,-0.5686906,-0.2224967,0.1496809,-0.4564352,-0.0926436,-0.15852192,-0.45802376,-0.097651385,0.19109881,-0.25005472,-0.12899192,-0.24632165,-0.23612835,-0.123590134,0.10540445,-0.21278408,-0.24755694,-0.15220784,-0.26706812,-0.23666751,0.07085246,-0.17436624,-0.2788117,-0.10984973,-0.259798,-0.26594126,0.04553863,-0.20841214,-0.29097578,-0.10158341,-0.30338633,-0.26066944,0.08779834,-0.2224276,-0.24493824,-0.13502257,-0.2874549,-0.23582202,0.11004876,-0.0031653314,0.010699853,-0.11057173,0.0025168387,-0.011147553,0.081644684,0.4297946,-0.04223197,-0.10138563,0.40539944,-0.036286183,0.11973094,0.789427,0.05400786,-0.077964425,0.7727346,0.05754178,0.1293933,0.8354588,0.054708272,-0.07983639,0.8188689,0.057393372,0.17540999,0.8969816,-0.061875068,-0.12805213,0.8692248,-0.06030257
0.0007169778,-0.6016738,-0.25067857,0.013352776,-0.6392082,-0.24366248,0.010795982,-0.6402036,-0.23735079,0.008839386,-0.64057773,-0.24214873,-0.018327355,-0.6375123,-0.23924059,-0.01773949,-0.6368152,-0.24131376,-0.020077495,-0.6386943,-0.2434132,0.065321766,-0.6323445,-0.13946208,-0.07309386,-0.62661636,-0.14035417,0.02671315,-0.5785868,-0.21586633,-0.014299117,-0.5735317,-0.21559128,0.15387836,-0.4613939,-0.09722186,-0.1575946,-0.45685408,-0.086440206,0.19628191,-0.2515256,-0.12897505,-0.24541788,-0.2455101,-0.12340218,0.09684511,-0.16866474,-0.23552516,-0.16032311,-0.31309402,-0.24466679,0.06290836,-0.11643124,-0.26649794,-0.11864469,-0.32141212,-0.27795956,0.030710835,-0.15156409,-0.28206864,-0.11514972,-0.36543655,-0.2700794,0.076191284,-0.17436156,-0.23400098,-0.1442227,-0.33315876,-0.24551329,0.11047356,-0.0023570904,0.007190294,-0.11079645,0.0017663143,-0.006782925,0.077175386,0.4303248,-0.049509775,-0.11478498,0.4016481,-0.040064804,0.11375553,0.7888531,0.046792842,-0.08417944,0.7697578,0.050875545,0.1235326,0.8349281,0.04490697,-0.08545542,0.81577736,0.050833926,0.16605529,0.8947603,-0.07029278,-0.13941456,0.86734116,-0.06476937
-0.0062342873,-0.61028844,-0.2371518,0.006118335,-0.6465915,-0.23023938,0.0037949544,-0.6477314,-0.22264907,0.0016574485,-0.64758897,-0.22878529,-0.025346223,-0.6447772,-0.22306898,-0.022347657,-0.6438732,-0.22762127,-0.027978674,-0.6452582,-0.22851484,0.061086524,-0.638533,-0.12932396,-0.07751906,-0.6297563,-0.12350898,0.024268435,-0.5864843,-0.20342317,-0.019112585,-0.58061635,-0.20150855,0.15598074,-0.46684524,-0.09576396,-0.15707581,-0.45655972,-0.06907094,0.19773273,-0.2538433,-0.12558767,-0.24486408,-0.256378,-0.11576517,0.09059884,-0.13433987,-0.2204082,-0.1723965,-0.34969163,-0.24408287,0.05844564,-0.07148071,-0.25086954,-0.13106045,-0.37072173,-0.27981383,0.019686885,-0.103090726,-0.26812848,-0.13330011,-0.41552824,-0.27190274,0.06735988,-0.13759537,-0.2203626,-0.15688075,-0.37219796,-0.24662083,0.110893525,-0.0015867556,0.0039249673,-0.11110983,0.0010882925,-0.002797515,0.07389658,0.4302375,-0.05461723,-0.12859868,0.3967693,-0.045829058,0.10654339,0.7863262,0.04251188,-0.09209521,0.7645693,0.04514678,0.11617426,0.83262086,0.040085096,-0.09202456,0.81045073,0.044656675,0.1554186,0.89188224,-0.07557722,-0.15171283,0.8650084,-0.068447426
-0.011063593,-0.6192258,-0.22086056,5.7550824e-06,-0.65377027,-0.2114812,-0.0012650677,-0.65554065,-0.20453236,-0.0033272787,-0.6549447,-0.2109415,-0.031868864,-0.6518766,-0.20478345,-0.027316915,-0.6512075,-0.21003476,-0.033929273,-0.65201336,-0.21056907,0.056667123,-0.64480364,-0.11465059,-0.0817848,-0.6333337,-0.1043765,0.021653937,-0.5944491,-0.18639237,-0.023172705,-0.5880827,-0.1840902,0.1568953,-0.4714767,-0.086781755,-0.15684184,-0.45642686,-0.049462087,0.19586505,-0.25462106,-0.118637346,-0.24452154,-0.26690015,-0.103923224,0.08646303,-0.110651605,-0.20522894,-0.18534555,-0.38141394,-0.23794708,0.056039,-0.037518747,-0.23355605,-0.14545311,-0.4125073,-0.27407286,0.0138195045,-0.06490842,-0.25279018,-0.15037282,-0.45689866,-0.2671109,0.061262697,-0.11009767,-0.20542918,-0.1706895,-0.40484983,-0.24168345,0.11133339,-0.00091042137,0.0012786115,-0.111549065,0.00043689582,0.0002792847,0.07128176,0.4295948,-0.060453236,-0.14051563,0.39050177,-0.05458221,0.09953925,0.78213304,0.035845216,-0.100014865,0.7575388,0.036506742,0.10926304,0.82847303,0.03686809,-0.098634355,0.8031572,0.03665158,0.14640363,0.8882354,-0.08261187,-0.16138338,0.861565,-0.075706236
-0.014467947,-0.6261374,-0.20302813,-0.0048198653,-0.6595332,-0.19213396,-0.0059926286,-0.6617871,-0.18631631,-0.007407138,-0.6609074,-0.19133835,-0.03664694,-0.657278,-0.18690217,-0.032624256,-0.657358,-0.19085072,-0.038039036,-0.65769196,-0.19177553,0.052859392,-0.64983374,-0.097663425,-0.08450095,-0.63622826,-0.0852546,0.018388733,-0.6009651,-0.16846794,-0.025970032,-0.59430444,-0.16632856,0.1564354,-0.47473666,-0.07374721,-0.15680294,-0.45594865,-0.031125596,0.19229648,-0.25340915,-0.10859741,-0.24410833,-0.2750806,-0.090088606,0.084067285,-0.09132674,-0.1899778,-0.19585828,-0.40428695,-0.22779429,0.055109024,-0.012480141,-0.2164975,-0.15860672,-0.44293338,-0.2631414,0.011556999,-0.036552515,-0.23774324,-0.16373558,-0.48385233,-0.25689137,0.058039855,-0.08580219,-0.19110602,-0.18249659,-0.42810732,-0.23266,0.11178938,-0.00043146109,-0.00030696564,-0.11190406,-9.986154e-05,0.0023484454,0.0699602,0.42888787,-0.06626935,-0.1499845,0.38346443,-0.06418654,0.094826505,0.7778514,0.02678486,-0.10587319,0.7506021,0.024939189,0.10399222,0.8237485,0.031662375,-0.10412382,0.7962415,0.025971511,0.1407293,0.88426596,-0.090751655,-0.16705228,0.8580353,-0.08660615
