0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.0596811,-0.6059444,-0.1998849,0.052541785,-0.6420511,-0.19885871,0.05532083,-0.64357233,-0.1964148,0.047294103,-0.6437201,-0.18161361,0.018280655,-0.64223605,-0.19352165,0.025106624,-0.6407221,-0.19709155,0.020119064,-0.64625865,-0.20405449,0.08126152,-0.63429,-0.08576599,-0.045031767,-0.6387191,-0.1271167,0.05436046,-0.58388203,-0.155392,0.019266369,-0.57974094,-0.18306164,0.13763377,-0.45055133,-0.03897842,-0.14860976,-0.4737852,-0.08259036,0.17056233,-0.26402885,-0.08893518,-0.23841526,-0.22551034,-0.08070461,0.15058526,-0.41164157,-0.22093384,-0.15136088,-0.071622916,-0.16676919,0.12541085,-0.39433542,-0.26315844,-0.11604855,-0.03426032,-0.1642775,0.11879168,-0.44725275,-0.2542441,-0.0878792,-0.044949144,-0.17555116,0.13822284,-0.39727333,-0.2223613,-0.1255915,-0.09138775,-0.16676602,0.10983972,-0.0049666828,0.017640268,-0.110723116,0.0034465215,-0.01829739,0.11713125,0.41910094,-0.008648468,-0.092922606,0.3992481,-0.021814384,0.1368406,0.77462673,0.10857045,-0.07532793,0.7509548,0.08081937,0.14403988,0.81895536,0.10318183,-0.08033052,0.7954219,0.083996095,0.19241251,0.8918183,-0.0087423045,-0.117525026,0.8592723,-0.02029646
0.054602128,-0.60251206,-0.20977712,0.047668766,-0.6383473,-0.20588717,0.05255491,-0.6394804,-0.2085463,0.044702485,-0.6409207,-0.19403772,0.018891308,-0.638902,-0.20344493,0.01816321,-0.6366792,-0.20630299,0.017583296,-0.642381,-0.21196619,0.08114922,-0.6313931,-0.09592238,-0.047821227,-0.6353142,-0.13236834,0.053155277,-0.5797117,-0.16692239,0.014734713,-0.5759236,-0.190834,0.13751356,-0.4488883,-0.046536755,-0.15065566,-0.4708841,-0.08611,0.17424576,-0.2606145,-0.09335763,-0.2419803,-0.22582528,-0.08748796,0.14260903,-0.38331994,-0.2280714,-0.15279876,-0.09581375,-0.17581171,0.11696262,-0.37274387,-0.2689757,-0.11320636,-0.05985839,-0.1755687,0.11318002,-0.41523263,-0.26149446,-0.09124117,-0.07439668,-0.19076943,0.12889582,-0.3800178,-0.22837798,-0.12951186,-0.11682227,-0.17585613,0.10969635,-0.0048712455,0.018214874,-0.110635325,0.0035354306,-0.018155713,0.113419,0.4208824,-0.014186186,-0.09158809,0.3997068,-0.025710367,0.13595816,0.7764543,0.102222994,-0.07357741,0.7536318,0.07913329,0.14224742,0.8208601,0.093837604,-0.07811696,0.7984603,0.079061404,0.19000328,0.8933337,-0.020681279,-0.11672739,0.86219025,-0.03139882
0.046369813,-0.5977364,-0.22033057,0.04172498,-0.63341075,-0.21339482,0.049284287,-0.6352224,-0.22096856,0.042150386,-0.6371111,-0.20903867,0.017786315,-0.6349427,-0.21514204,0.009549731,-0.6326389,-0.21623948,0.012875868,-0.63781,-0.22183934,0.08071896,-0.6277781,-0.10788808,-0.051798407,-0.6311861,-0.13679755,0.051126216,-0.5747123,-0.18158573,0.00946269,-0.57172745,-0.19917233,0.13822973,-0.4472747,-0.05619193,-0.15284476,-0.46710327,-0.09199169,0.17904617,-0.25714794,-0.09904131,-0.24597806,-0.2262081,-0.09628211,0.13438034,-0.3465674,-0.23710345,-0.15505837,-0.12782706,-0.1868836,0.10534396,-0.34145683,-0.27559364,-0.11149247,-0.09167598,-0.1943844,0.1014789,-0.37075126,-0.26997602,-0.09339607,-0.109189786,-0.2081778,0.11814596,-0.35721895,-0.23385307,-0.13290578,-0.1423774,-0.18765317,0.109728485,-0.0047646435,0.01863225,-0.11053901,0.0037622752,-0.017293291,0.10856487,0.42338026,-0.021594226,-0.09062785,0.40124005,-0.029362338,0.13416746,0.77949554,0.09221756,-0.07297016,0.757624,0.07547639,0.14043355,0.8241925,0.08496666,-0.076640084,0.80314523,0.07434533,0.18803275,0.89524657,-0.03446508,-0.11669253,0.8651759,-0.04360164
0.03811646,-0.592847,-0.23170078,0.036500785,-0.62846506,-0.22247441,0.046662293,-0.6312181,-0.23292327,0.03957974,-0.63347775,-0.22516562,0.015411795,-0.6310155,-0.22724703,0.0029928319,-0.6294347,-0.22768752,0.010688792,-0.6335014,-0.23203331,0.080349594,-0.62450594,-0.12125695,-0.055330105,-0.6270907,-0.14186119,0.048878886,-0.5697835,-0.19739598,0.0054462054,-0.5676962,-0.20727235,0.14068487,-0.44653285,-0.06871994,-0.15430269,-0.46298632,-0.098536395,0.18549223,-0.254254,-0.10648411,-0.248777,-0.22789706,-0.10718472,0.1257228,-0.30133915,-0.24639694,-0.15755655,-0.16475096,-0.20110992,0.09196678,-0.30387166,-0.28206086,-0.110132776,-0.13461193,-0.2166701,0.08519929,-0.31609273,-0.27790895,-0.09731952,-0.16024786,-0.22701041,0.10574862,-0.32755607,-0.24015476,-0.13585383,-0.17417292,-0.20385183,0.109804116,-0.004607781,0.018080406,-0.11046442,0.0038781539,-0.015737189,0.102381565,0.4261424,-0.030255595,-0.090341575,0.4034081,-0.03371047,0.13120426,0.7827991,0.07962057,-0.072826624,0.7617369,0.07031861,0.13854404,0.8281511,0.07490575,-0.07507955,0.8087667,0.067849375,0.18598156,0.8967816,-0.048116375,-0.11745932,0.8677908,-0.05503446
0.030500183,-0.59270716,-0.2431242,0.031985953,-0.62824297,-0.2316583,0.041810572,-0.6311233,-0.24059284,0.038818434,-0.63298887,-0.23304534,0.011638017,-0.63026845,-0.23416743,0.0011811821,-0.62967753,-0.23773451,0.004533744,-0.6327242,-0.23578732,0.079271935,-0.6236294,-0.1303435,-0.057563562,-0.62555933,-0.14573573,0.04501316,-0.56999755,-0.20723158,0.00092185015,-0.56775063,-0.21220213,0.146119,-0.4479403,-0.07895516,-0.15374352,-0.46074146,-0.10005696,0.19190598,-0.2529559,-0.11402922,-0.24794318,-0.2318604,-0.115023494,0.11654318,-0.2705768,-0.2522231,-0.15504014,-0.20816988,-0.21509883,0.081693366,-0.27201542,-0.284393,-0.109084494,-0.18846333,-0.23425223,0.069718055,-0.28024307,-0.28676754,-0.10199092,-0.22612338,-0.24259451,0.09654279,-0.29730555,-0.24502599,-0.13670938,-0.22130157,-0.21582802,0.11020865,-0.004183638,0.014812969,-0.110577054,0.0033760571,-0.013133305,0.09494366,0.42842567,-0.03786261,-0.091184296,0.40481034,-0.034212455,0.12655659,0.78517485,0.06894463,-0.073958576,0.7652269,0.06787275,0.13509631,0.83080244,0.06532996,-0.07685256,0.8137529,0.06441684,0.18175346,0.8968138,-0.05831923,-0.12121781,0.8695763,-0.05891135
0.024086524,-0.5947302,-0.24379857,0.02770352,-0.62902033,-0.23564292,0.035859294,-0.6330271,-0.24105203,0.033737987,-0.63415515,-0.23512271,0.0034968818,-0.63121986,-0.23574188,-0.00402664,-0.63120633,-0.24041738,0.0010402801,-0.63383013,-0.23735169,0.07737469,-0.6248485,-0.13592863,-0.06027824,-0.62518305,-0.14372584,0.04072691,-0.5714766,-0.20981845,-0.0028311561,-0.5696037,-0.21109074,0.15128756,-0.4517331,-0.08660611,-0.15285626,-0.4580684,-0.0958001,0.19815865,-0.253145,-0.1166445,-0.24639955,-0.23834313,-0.12050642,0.10993618,-0.23286603,-0.24893633,-0.15722802,-0.25888956,-0.22759552,0.07188665,-0.22438133,-0.2803227,-0.113615975,-0.2480623,-0.24816485,0.053598396,-0.23399752,-0.28472593,-0.10745766,-0.28665942,-0.25514165,0.086053126,-0.2543317,-0.24445657,-0.14011598,-0.27321005,-0.22454096,0.110501386,-0.0036523885,0.011940124,-0.11063912,0.0027833637,-0.009615681,0.088097095,0.4305917,-0.046070263,-0.09602761,0.40454924,-0.037921254,0.1216125,0.78685296,0.05946834,-0.07711427,0.7670638,0.063072495,0.1314144,0.8328878,0.05747066,-0.07864759,0.8162462,0.058673162,0.17611709,0.89528525,-0.06829638,-0.12650533,0.8707188,-0.06503508
0.016209329,-0.6004169,-0.23889692,0.021290071,-0.6341763,-0.23438016,0.026834073,-0.6382482,-0.23642212,0.025115695,-0.63799256,-0.22969109,-0.00624061,-0.6351344,-0.23095275,-0.01202952,-0.6352703,-0.23494408,-0.0067211003,-0.6376388,-0.2345693,0.07337252,-0.62871665,-0.13661785,-0.06374667,-0.62669104,-0.13615415,0.03493765,-0.57627857,-0.20724842,-0.0077029713,-0.57367724,-0.20694914,0.15515551,-0.45682058,-0.09071454,-0.1512895,-0.4563791,-0.08579823,0.20264773,-0.25409627,-0.11793012,-0.24381328,-0.24798915,-0.12050185,0.10406525,-0.20313232,-0.23850833,-0.16210555,-0.30866215,-0.23588221,0.064840555,-0.17874683,-0.27335998,-0.12079209,-0.30573615,-0.25722426,0.04098582,-0.1950021,-0.27866903,-0.11488191,-0.34236065,-0.26178932,0.07868654,-0.21010368,-0.23830907,-0.14496161,-0.32186398,-0.23048808,0.11096969,-0.002925702,0.008563898,-0.11094668,0.0020905072,-0.0057205157,0.08195641,0.43179625,-0.05193201,-0.10600464,0.40271917,-0.0421053,0.1156366,0.7867665,0.05023214,-0.08244506,0.766583,0.058083892,0.12533543,0.8332516,0.04948196,-0.08448726,0.81555915,0.054163527,0.16887821,0.8924465,-0.07803028,-0.1356329,0.87053967,-0.06830351
0.008079971,-0.6089688,-0.22855233,0.013523197,-0.6423909,-0.22670396,0.01748934,-0.646072,-0.2272126,0.01607105,-0.6447068,-0.21996775,-0.014672931,-0.6415764,-0.2216271,-0.020754047,-0.641789,-0.22371726,-0.015410919,-0.64370733,-0.22547042,0.06855061,-0.6348568,-0.13178292,-0.068000555,-0.6298101,-0.12402106,0.029565321,-0.5833844,-0.2000735,-0.012637338,-0.5795392,-0.19811186,0.15853609,-0.46277255,-0.09019893,-0.14999297,-0.45533967,-0.071131825,0.20507032,-0.25518644,-0.11803319,-0.2414876,-0.2584653,-0.11394208,0.09796516,-0.16976757,-0.22534108,-0.1720241,-0.35356674,-0.23989765,0.060340174,-0.13206586,-0.26070908,-0.13197209,-0.35709342,-0.26360753,0.031224085,-0.15020375,-0.26745278,-0.12844373,-0.39251044,-0.26500914,0.072693475,-0.1651963,-0.22845717,-0.1543013,-0.36352587,-0.2356642,0.11151704,-0.0019747526,0.004889877,-0.11145272,0.0011989557,-0.0016871372,0.07693278,0.4313173,-0.058781307,-0.11932613,0.3982211,-0.048645765,0.10871728,0.7837798,0.040773768,-0.090019874,0.76259655,0.050786834,0.118418336,0.8306845,0.0392327,-0.091918774,0.81080234,0.04700395,0.15897171,0.8887867,-0.08698408,-0.1456271,0.86817956,-0.07265807
0.00048422755,-0.61724776,-0.21466915,0.0051881927,-0.6503884,-0.21438809,0.009439097,-0.65367705,-0.21531893,0.007456128,-0.6522081,-0.20944744,-0.021933286,-0.6484494,-0.21023227,-0.02965719,-0.6486934,-0.21027164,-0.022125982,-0.65008,-0.21240178,0.06367268,-0.64160705,-0.12275717,-0.072971925,-0.63316107,-0.10987629,0.025016522,-0.590833,-0.19067673,-0.017305514,-0.5858897,-0.18524002,0.16000871,-0.46817055,-0.084616706,-0.15021722,-0.45471936,-0.054871198,0.20477854,-0.2563989,-0.11476279,-0.24133162,-0.2673655,-0.10385864,0.09287548,-0.13740014,-0.2126565,-0.18524785,-0.38746926,-0.23879053,0.057946533,-0.092960194,-0.24582869,-0.14639483,-0.39662915,-0.2656376,0.023488631,-0.10325454,-0.25348327,-0.14567047,-0.4267475,-0.26404998,0.067087814,-0.12903473,-0.2167809,-0.16794156,-0.39186078,-0.23783436,0.11187639,-0.0011990808,0.0018486511,-0.111905485,0.00047941168,0.001498226,0.074226245,0.42972243,-0.065796405,-0.13225976,0.3923459,-0.056705512,0.10206719,0.77938503,0.032768376,-0.09810925,0.7565347,0.041539256,0.11189707,0.82648844,0.029538658,-0.09848966,0.8039525,0.037368324,0.14919934,0.8852647,-0.094345346,-0.15466988,0.8646084,-0.080379345
-0.005063922,-0.62310714,-0.2014309,-0.001976742,-0.65635735,-0.20135184,0.0032037334,-0.6592848,-0.20322603,0.00075348857,-0.6583692,-0.19895339,-0.027531844,-0.6535678,-0.19842565,-0.036835015,-0.65414804,-0.19862115,-0.026908865,-0.65524095,-0.19740567,0.059497304,-0.6472633,-0.112927936,-0.07786523,-0.6356387,-0.09621167,0.021814993,-0.5967316,-0.18209982,-0.020663714,-0.5913788,-0.17204748,0.15988427,-0.47248092,-0.07666703,-0.151543,-0.45470336,-0.040779885,0.20278059,-0.25766322,-0.109597325,-0.24275526,-0.27314067,-0.0942118,0.08877675,-0.11548173,-0.2022307,-0.19790003,-0.40155277,-0.23233129,0.055335097,-0.06690058,-0.23337056,-0.16079104,-0.4215627,-0.26305655,0.017312868,-0.067356706,-0.24140741,-0.16277677,-0.445025,-0.2584625,0.06262358,-0.10726335,-0.20565385,-0.18204507,-0.40862593,-0.23700166,0.1120108,-0.0006878771,-0.00035123044,-0.11220377,2.850118e-05,0.0034911102,0.072497085,0.42818978,-0.07149961,-0.14185543,0.38646606,-0.0636131,0.0969807,0.77551347,0.028034056,-0.104737505,0.7510502,0.03379103,0.10605953,0.8226038,0.0232343,-0.10378897,0.7985152,0.029629787,0.14207089,0.8826378,-0.09958991,-0.16178276,0.86181444,-0.088266626
