0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.047697153,-0.65941817,-0.15696234,-0.04613405,-0.68888086,-0.14307097,-0.043924242,-0.6901955,-0.13450168,-0.046785466,-0.6896453,-0.13903707,-0.07468245,-0.68247217,-0.13990021,-0.07376519,-0.68270504,-0.14210604,-0.07207502,-0.68605965,-0.13837835,-0.0009697345,-0.6711568,-0.037387684,-0.13093007,-0.65120214,-0.05633298,-0.024191633,-0.63396895,-0.1167484,-0.06367286,-0.6262256,-0.12809546,0.098476745,-0.52658874,0.000505284,-0.20644467,-0.45026234,-0.030699437,0.25348416,-0.593814,-0.038743094,-0.25604564,-0.21514787,-0.018924465,0.07080005,-0.6687801,-0.028104581,-0.24890977,0.0073256535,-0.07822039,0.01598238,-0.667236,-0.04768396,-0.23386163,0.08505019,-0.07270552,-0.03507586,-0.67614245,-0.013413828,-0.2140242,0.084983826,-0.09516358,0.04218741,-0.6651113,-0.02246873,-0.2252169,0.027235275,-0.06862332,0.11108362,-0.005576537,0.011392644,-0.11152944,0.0055182623,-0.0108684935,0.14365129,0.39590752,-0.06011119,-0.08094491,0.39514294,-0.025431458,0.19768807,0.7312345,0.06650537,-0.042508177,0.7213919,0.104300104,0.2088631,0.7718768,0.07636977,-0.043307554,0.7652489,0.10718906,0.26069716,0.84930366,-0.02717961,-0.063422,0.8489407,0.0019327656
-0.04846133,-0.65635073,-0.1638354,-0.047031585,-0.6865118,-0.14986975,-0.045071762,-0.6873646,-0.14217903,-0.047229104,-0.6864877,-0.14673944,-0.075682044,-0.67999977,-0.14722231,-0.074713044,-0.6804807,-0.14950803,-0.073400825,-0.6837548,-0.14688075,-0.0016528193,-0.6702416,-0.043546516,-0.13172941,-0.64958596,-0.06465236,-0.0246035,-0.63138926,-0.12329215,-0.06419272,-0.62374854,-0.1345073,0.09701121,-0.5265372,-0.0057481783,-0.20693673,-0.44855464,-0.0371306,0.25853962,-0.5930785,-0.05188796,-0.25911975,-0.21439864,-0.02470912,0.06944415,-0.6713,-0.046507455,-0.2560534,0.007904216,-0.08463708,0.014237021,-0.6712402,-0.066938706,-0.2403122,0.085597895,-0.078468025,-0.036504798,-0.6800793,-0.031306956,-0.22164504,0.085743874,-0.097598754,0.040292025,-0.66774726,-0.03863792,-0.23334263,0.027404964,-0.07373861,0.11088963,-0.005875335,0.011309041,-0.111328274,0.0057659186,-0.011133402,0.14301573,0.39536354,-0.06112734,-0.08181122,0.39512032,-0.02523712,0.19786043,0.7314594,0.066037,-0.047838625,0.7220289,0.10158297,0.20884639,0.7724556,0.075032026,-0.050009675,0.76597893,0.1052167,0.2594518,0.8491036,-0.027775886,-0.06908445,0.84909016,-0.00013425543
-0.048205152,-0.6534675,-0.16717762,-0.046596646,-0.6845614,-0.15232915,-0.04499411,-0.6850424,-0.14612077,-0.04656,-0.68415713,-0.15062027,-0.07534116,-0.6781792,-0.15068607,-0.07442109,-0.67859703,-0.1534921,-0.07339353,-0.6817309,-0.1518295,-0.0017005323,-0.6698248,-0.046708126,-0.13182285,-0.64863896,-0.06945056,-0.024309995,-0.6292503,-0.12609486,-0.063872635,-0.6217273,-0.13745908,0.09669645,-0.52637625,-0.008749142,-0.20696539,-0.44775727,-0.040536407,0.2627033,-0.59085804,-0.06266821,-0.26079208,-0.21586917,-0.029327085,0.07110878,-0.6729502,-0.06531629,-0.260203,0.0067188586,-0.089113,0.015424594,-0.67359746,-0.08669148,-0.24228838,0.083712645,-0.08210912,-0.034876198,-0.6824755,-0.049640466,-0.22554003,0.08436167,-0.09985973,0.040945135,-0.6695053,-0.05620263,-0.23756112,0.025575357,-0.077515826,0.11071377,-0.0061276546,0.011014582,-0.111125305,0.005971345,-0.011019491,0.14224307,0.39567664,-0.06076559,-0.082713425,0.39532268,-0.024632521,0.1975724,0.7324287,0.06782709,-0.053304754,0.72323984,0.09970861,0.20817696,0.77362543,0.076432526,-0.056267716,0.7670935,0.10471552,0.2578687,0.849247,-0.025791427,-0.07505088,0.8491578,-0.0008345084
-0.04740565,-0.6503528,-0.16850589,-0.046569414,-0.6830334,-0.15323146,-0.04515557,-0.6824294,-0.14744607,-0.04621123,-0.68247604,-0.15142168,-0.07563061,-0.67589736,-0.15304625,-0.07456641,-0.67622375,-0.15518522,-0.07332629,-0.67920357,-0.15460275,-0.0016350183,-0.66972566,-0.04895244,-0.13205421,-0.6473801,-0.07171561,-0.02437717,-0.6274519,-0.1265868,-0.063863836,-0.6197038,-0.13818753,0.0966533,-0.5262423,-0.0084811095,-0.2071488,-0.44663203,-0.04362077,0.26678348,-0.58984613,-0.06663558,-0.26284668,-0.21551132,-0.036488853,0.07561882,-0.67805505,-0.07719238,-0.26434693,0.0066138776,-0.09175628,0.019079428,-0.680832,-0.09872768,-0.2455328,0.08349208,-0.088159636,-0.026344988,-0.6896921,-0.058722287,-0.23200136,0.08440931,-0.10561022,0.04470838,-0.67602456,-0.06707598,-0.2434071,0.025180973,-0.085037574,0.1105722,-0.0063704117,0.010583558,-0.11089442,0.0062025115,-0.011298385,0.14046818,0.3959059,-0.05848249,-0.08265895,0.39639053,-0.023320694,0.19546226,0.7347181,0.06725189,-0.058507096,0.7263669,0.09699619,0.20441417,0.77650034,0.07480969,-0.06149797,0.7701404,0.10160868,0.25415826,0.85086864,-0.02615142,-0.0817348,0.8515928,-0.0034177538
-0.046241477,-0.6484843,-0.16662957,-0.04528993,-0.6823669,-0.1500817,-0.043846656,-0.6812017,-0.14612,-0.044882014,-0.68116033,-0.149023,-0.07451015,-0.67527413,-0.1520622,-0.0731884,-0.6752787,-0.15438315,-0.07214909,-0.6776356,-0.15393224,-0.0013895368,-0.66925114,-0.046486486,-0.13166468,-0.64704686,-0.07243789,-0.023934707,-0.62624085,-0.124261685,-0.06311178,-0.61827904,-0.13712537,0.09659904,-0.5260111,-0.004762534,-0.20689398,-0.44653422,-0.0438861,0.27074724,-0.5878155,-0.06715869,-0.26304668,-0.21637046,-0.040122658,0.07808502,-0.6816159,-0.08684743,-0.26523077,0.0056500994,-0.092049874,0.021734145,-0.6841308,-0.10783298,-0.24412242,0.082371294,-0.08840756,-0.021226136,-0.6941858,-0.066842146,-0.2315298,0.083316565,-0.10646108,0.04474769,-0.6804508,-0.07481823,-0.24290854,0.023660783,-0.08746978,0.110324346,-0.006540794,0.011476012,-0.11058269,0.0063574007,-0.012197856,0.13890794,0.39713407,-0.05531013,-0.08247769,0.39676562,-0.02328293,0.19146475,0.73766893,0.07053437,-0.06312604,0.72821254,0.0945663,0.2001016,0.77934164,0.07799701,-0.065709546,0.7718012,0.09951555,0.24985655,0.8528415,-0.022057367,-0.08578288,0.8527611,-0.005327
-0.04386274,-0.64750683,-0.16267385,-0.042019796,-0.68205655,-0.14559835,-0.041065056,-0.6806418,-0.14351396,-0.04226058,-0.68068,-0.14577107,-0.07160869,-0.67516273,-0.1494931,-0.07009085,-0.6750988,-0.15192999,-0.06942021,-0.6769766,-0.15139374,-0.00064413727,-0.66902685,-0.042150736,-0.1303808,-0.6471383,-0.07293428,-0.022125792,-0.62535924,-0.12049461,-0.060953416,-0.6174251,-0.13427559,0.09735404,-0.5257823,0.0007480965,-0.20618007,-0.44705757,-0.043693423,0.27482313,-0.5857821,-0.066621885,-0.26231116,-0.21840358,-0.04389896,0.08300346,-0.68469435,-0.09667127,-0.265266,0.0046198573,-0.08976837,0.027625894,-0.6877667,-0.11723246,-0.2415476,0.08079701,-0.085481636,-0.014950257,-0.69784254,-0.0745635,-0.22976762,0.08214978,-0.10454373,0.048035197,-0.68612087,-0.08161671,-0.24117109,0.022020984,-0.08462126,0.10994756,-0.0065302234,0.012669342,-0.11019594,0.006396784,-0.013095647,0.13694642,0.3987363,-0.05192088,-0.082377784,0.3968795,-0.023712367,0.1859567,0.74117565,0.07527102,-0.06763262,0.729229,0.092893265,0.19460449,0.78280246,0.08313388,-0.06935554,0.77315104,0.098471135,0.24528477,0.85520947,-0.015180478,-0.08937812,0.85360825,-0.0055701737
-0.039626624,-0.64778024,-0.15660839,-0.03718346,-0.6826297,-0.13892806,-0.036672488,-0.68140405,-0.1383556,-0.03796911,-0.68160206,-0.14069372,-0.067055434,-0.6759032,-0.14440045,-0.06536421,-0.6760277,-0.14731292,-0.06477392,-0.6775578,-0.1460031,0.0006951781,-0.6694756,-0.035790272,-0.12831667,-0.6479162,-0.07125993,-0.019090267,-0.6250953,-0.11471845,-0.057410266,-0.61740994,-0.12932363,0.098771565,-0.52551657,0.008871292,-0.20487775,-0.44828245,-0.042256907,0.27805504,-0.5829574,-0.060636636,-0.26001385,-0.22244008,-0.04693931,0.09318875,-0.68638086,-0.100330174,-0.26243216,0.0021593021,-0.08585875,0.03867072,-0.6901924,-0.1203831,-0.23706488,0.07778874,-0.08271365,-0.0039978335,-0.7001675,-0.07812309,-0.22611463,0.0794936,-0.102056906,0.057086207,-0.68968654,-0.083580755,-0.23770298,0.019529281,-0.080944486,0.10950912,-0.006395173,0.0146322865,-0.109747894,0.006311138,-0.01431776,0.13582732,0.3999724,-0.047886226,-0.08259222,0.39674994,-0.025375314,0.1805114,0.7442877,0.08026822,-0.07221819,0.7300889,0.09110035,0.18922657,0.7858282,0.088825405,-0.07325049,0.77425003,0.09704762,0.24095848,0.85754865,-0.0076689715,-0.0929565,0.8544556,-0.0058752843
-0.033721823,-0.6484329,-0.14928475,-0.031393405,-0.68334377,-0.13115324,-0.031252157,-0.6824196,-0.13117993,-0.03258068,-0.6829052,-0.1340743,-0.06126787,-0.6766868,-0.13815887,-0.059711065,-0.6771439,-0.14067954,-0.058791008,-0.67836785,-0.13923009,0.0022952796,-0.6700477,-0.02776451,-0.12581328,-0.6486433,-0.068291895,-0.015036695,-0.6251423,-0.10721928,-0.052797716,-0.61754185,-0.12280292,0.1001837,-0.52514356,0.019767363,-0.20305896,-0.4496015,-0.040800273,0.2797281,-0.5789549,-0.04867856,-0.2569524,-0.22613311,-0.050736263,0.106339,-0.6860443,-0.094931476,-0.25759056,-0.00018489284,-0.08185878,0.054170456,-0.6911782,-0.115239225,-0.23188138,0.07497519,-0.08034457,0.011878849,-0.7007755,-0.07570232,-0.22090143,0.07665601,-0.10006923,0.07053232,-0.690798,-0.07802099,-0.23301587,0.017676434,-0.07825076,0.10906633,-0.0061572813,0.01763232,-0.109288536,0.006135564,-0.01645032,0.13582416,0.40073326,-0.043317065,-0.08291183,0.39654452,-0.027955446,0.175388,0.7474311,0.084181674,-0.07720866,0.73090976,0.08833992,0.18382704,0.7890776,0.0925358,-0.078058675,0.7754158,0.09412274,0.23693308,0.8602216,-0.0015692711,-0.09697183,0.8555653,-0.007761024
-0.02666025,-0.6493633,-0.14070341,-0.02501929,-0.6841994,-0.12187622,-0.02486115,-0.6835069,-0.122217916,-0.02641295,-0.68405956,-0.12570763,-0.054270145,-0.6775674,-0.13049273,-0.053228587,-0.6783344,-0.13224632,-0.051748767,-0.67922276,-0.13127322,0.0040510017,-0.67059463,-0.018088609,-0.123212494,-0.6494954,-0.06420096,-0.01031453,-0.6253466,-0.09860935,-0.047303632,-0.6175807,-0.11519939,0.10124112,-0.52466345,0.03323595,-0.2009521,-0.45109075,-0.038871717,0.2803618,-0.5733051,-0.032602772,-0.25333,-0.22950874,-0.05316163,0.12115642,-0.68313444,-0.08443205,-0.25188485,-0.00231327,-0.07858387,0.073600814,-0.68971795,-0.10462609,-0.22656922,0.07266885,-0.07760156,0.030243833,-0.6987113,-0.069909714,-0.21483952,0.07427764,-0.09739117,0.08621126,-0.6885371,-0.0676418,-0.22695109,0.016018026,-0.07651631,0.10858893,-0.0058654267,0.020990716,-0.10878625,0.0058997963,-0.019071357,0.13620792,0.4016573,-0.037697088,-0.08328928,0.39642465,-0.03076975,0.17091149,0.75092953,0.08887523,-0.08216611,0.7320872,0.08564556,0.17945498,0.7923531,0.096560255,-0.08355338,0.7767017,0.09130603,0.23302111,0.86317635,0.004424811,-0.100686274,0.8569813,-0.010056563
-0.018947212,-0.6500251,-0.13120794,-0.018167017,-0.68489057,-0.11163291,-0.018015485,-0.684506,-0.11258789,-0.020067744,-0.68503016,-0.11631417,-0.04673319,-0.6783355,-0.12193481,-0.046391968,-0.6792088,-0.12304736,-0.04422418,-0.6799925,-0.12252878,0.005640917,-0.6710936,-0.007839803,-0.12034489,-0.6501501,-0.059539303,-0.00510425,-0.62543166,-0.089235574,-0.041116882,-0.6176201,-0.10684681,0.1016507,-0.5240227,0.047903962,-0.19846387,-0.45246017,-0.037179526,0.27920747,-0.5661471,-0.014563032,-0.24910179,-0.2320719,-0.054836188,0.13629498,-0.67821425,-0.07268553,-0.24359645,-0.0036791181,-0.07460919,0.093776174,-0.6859279,-0.09218244,-0.21900736,0.07085132,-0.07488926,0.050601006,-0.6948733,-0.06228358,-0.20681724,0.071945354,-0.09376654,0.10300641,-0.6842649,-0.056866452,-0.21914726,0.014789129,-0.07449239,0.108008206,-0.005509663,0.024245761,-0.10818519,0.005571099,-0.021683322,0.13604866,0.40277904,-0.03118815,-0.084106214,0.3963579,-0.03350789,0.16636667,0.7545621,0.093512736,-0.088471,0.73363495,0.08298459,0.17508546,0.79574555,0.1004911,-0.090704724,0.7783677,0.08846788,0.22842744,0.8663065,0.010167982,-0.10543126,0.8585402,-0.012812402
