0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.035798983,-0.613799417,-0.307479495,0.040794971,-0.651331306,-0.295619479,0.041248401,-0.651852524,-0.295028552,0.041117818,-0.652372944,-0.294817716,0.011783497,-0.648304474,-0.29789972,0.012094275,-0.648658764,-0.298898247,0.011989067,-0.64996469,-0.297789967,0.07731379,-0.637002671,-0.191894746,-0.055810829,-0.632141054,-0.217791814,0.052957378,-0.58746171,-0.269164065,0.013542307,-0.583709157,-0.275614631,0.163544109,-0.447925073,-0.128117688,-0.157446545,-0.45316695,-0.173699537,0.201604018,-0.225933245,-0.093487678,-0.255549753,-0.236547318,-0.15395501,0.204068598,-0.023880593,-0.145714661,-0.176017606,-0.094972968,-0.212844306,0.20438613,0.05238892,-0.172153133,-0.141111201,-0.033430863,-0.236273888,0.175719133,0.049950997,-0.200012222,-0.113354203,-0.059722707,-0.251427731,0.190571544,-0.009841079,-0.154978228,-0.151861286,-0.093907441,-0.219296065,0.116604781,0.001296365,0.016400504,-0.116747251,-0.001824629,-0.014991184,0.125716075,0.416047084,-0.018622322,-0.156145984,0.381533462,-0.030914317,0.188981912,0.767759526,0.094149771,-0.162612557,0.723368251,0.08683123,0.20167661,0.81350224,0.09547648,-0.168213442,0.768943298,0.089397331,0.260261211,0.872961771,-0.020531295,-0.232530078,0.81998235,-0.023786197
0.038672448,-0.610765684,-0.299884215,0.044107333,-0.647540569,-0.287633848,0.044561948,-0.648078001,-0.287070271,0.044384646,-0.648608708,-0.286808562,0.015351488,-0.645198023,-0.290559325,0.015660155,-0.64558785,-0.291542909,0.015537824,-0.646904993,-0.290371412,0.079640333,-0.631596231,-0.183074984,-0.052822927,-0.630581391,-0.213150272,0.054859406,-0.584199333,-0.261096576,0.015627765,-0.581624269,-0.268566313,0.163851675,-0.442547303,-0.119222756,-0.155867228,-0.455747116,-0.167667277,0.197076404,-0.218098253,-0.082568951,-0.259644356,-0.24420574,-0.160663453,0.217299029,-0.014485836,-0.13179394,-0.165769541,-0.119542234,-0.22071681,0.224073344,0.060497234,-0.154906118,-0.125851834,-0.063662981,-0.243644431,0.200284347,0.061462665,-0.183532983,-0.097488955,-0.090675635,-0.256279147,0.206930554,0.001144396,-0.141315514,-0.140629588,-0.119406813,-0.226089638,0.116537295,0.001656642,0.016230529,-0.116686803,-0.002178442,-0.014801046,0.134059459,0.417264736,-0.025264137,-0.158171019,0.381496263,-0.032409755,0.194489691,0.770624471,0.082465667,-0.155355397,0.724407911,0.086542548,0.206857565,0.816479802,0.083476668,-0.16077694,0.770289624,0.089188908,0.267624819,0.876943529,-0.030743626,-0.231904846,0.819635224,-0.019844165
0.042614347,-0.61258316,-0.2756273,0.048111463,-0.648647916,-0.262409478,0.048572865,-0.649230886,-0.261839065,0.048364303,-0.649720335,-0.261618856,0.019788636,-0.647076237,-0.266370162,0.02009881,-0.647522581,-0.267337427,0.019980238,-0.648861527,-0.2661053,0.080249955,-0.6310462,-0.15732848,-0.051229998,-0.633617723,-0.192567986,0.056792589,-0.585752094,-0.236587548,0.017932042,-0.584186959,-0.245507407,0.161605713,-0.440265232,-0.097079329,-0.157021245,-0.461290377,-0.148199993,0.187458342,-0.211848709,-0.06420358,-0.26429064,-0.260238644,-0.163563615,0.228903431,-0.007991123,-0.114297384,-0.151012221,-0.169349147,-0.233956954,0.241954434,0.065207113,-0.134160465,-0.104830109,-0.123574496,-0.256175137,0.223289081,0.070486937,-0.163414511,-0.076977722,-0.151617995,-0.264571166,0.221777323,0.009852723,-0.123912607,-0.12515367,-0.170941223,-0.237608373,0.116470242,0.001936184,0.015981347,-0.116617686,-0.002448942,-0.01453725,0.14116707,0.41752153,-0.029161443,-0.159818065,0.381920904,-0.028981634,0.20061864,0.772635925,0.074931747,-0.151966473,0.726091039,0.091670363,0.212736204,0.818519986,0.076006358,-0.15733211,0.772157323,0.094655436,0.274061328,0.880045891,-0.035738022,-0.232153901,0.8202407,-0.01064824
0.049484419,-0.616477108,-0.238291395,0.055099467,-0.651441145,-0.223969272,0.055559956,-0.652075469,-0.223397025,0.055323555,-0.652521038,-0.223185344,0.027213866,-0.6510903,-0.228833356,0.02753771,-0.651604867,-0.229763931,0.027403566,-0.652965403,-0.228525984,0.082569581,-0.63130548,-0.118011894,-0.047753911,-0.638655007,-0.157651061,0.061068951,-0.589033663,-0.198805328,0.022626171,-0.588808548,-0.208989087,0.159786126,-0.439961696,-0.061413715,-0.157323694,-0.469779909,-0.117975488,0.18022145,-0.209154448,-0.03428365,-0.268305093,-0.288584957,-0.162904376,0.239470232,-0.012680637,-0.087206138,-0.13509372,-0.238245082,-0.244672167,0.25638693,0.057967329,-0.103651251,-0.083855748,-0.204019884,-0.267087954,0.241805241,0.064590303,-0.133381124,-0.056957414,-0.232898235,-0.27168777,0.234852359,0.005929122,-0.097078134,-0.108958116,-0.241500357,-0.246805289,0.116406444,0.002131215,0.015915435,-0.116537945,-0.002637487,-0.014450763,0.14782984,0.417287493,-0.033080556,-0.158504656,0.38231293,-0.027885785,0.207475838,0.774225867,0.060943547,-0.148096728,0.727813399,0.092217073,0.219160366,0.820130324,0.061564112,-0.152964634,0.77403301,0.095283757,0.278759819,0.882882833,-0.05014033,-0.224647367,0.821634114,-0.008541402
0.057566585,-0.62079252,-0.195219839,0.06277879,-0.654877126,-0.179501639,0.063235913,-0.655561566,-0.178917257,0.062988282,-0.655959785,-0.178719613,0.035343353,-0.655592108,-0.185866416,0.035693091,-0.656167495,-0.186739376,0.035539903,-0.657544529,-0.185519063,0.084802692,-0.633483744,-0.071935276,-0.044391047,-0.644463789,-0.11815144,0.066132839,-0.593072796,-0.154950547,0.02828718,-0.59402014,-0.167119277,0.157420456,-0.442668557,-0.019243749,-0.156562999,-0.478503633,-0.084249468,0.17153182,-0.210671622,0.003293211,-0.264686134,-0.321725488,-0.161492634,0.2458848,-0.026959522,-0.050927896,-0.117983252,-0.317910007,-0.253894797,0.265195081,0.040522531,-0.063984912,-0.063615663,-0.295660163,-0.277037147,0.254771808,0.047979871,-0.094417671,-0.039225455,-0.324461403,-0.27821936,0.243286681,-0.008129781,-0.061196537,-0.092565478,-0.322757858,-0.254817784,0.116284302,0.001997085,0.017023044,-0.116386029,-0.002500278,-0.015524431,0.154063693,0.417037141,-0.034537062,-0.153893667,0.382684666,-0.026728442,0.214992404,0.774324441,0.052177523,-0.143519813,0.726911843,0.0948631,0.226446748,0.820082855,0.052262402,-0.147678578,0.772887838,0.098649246,0.285583037,0.884363639,-0.061265838,-0.210256457,0.823266804,-0.004377714
0.067915198,-0.625019634,-0.154178192,0.0710413,-0.658240068,-0.137275641,0.071482436,-0.658980858,-0.136639751,0.071229246,-0.659329343,-0.136471128,0.044657988,-0.659992719,-0.146541303,0.045048492,-0.660637939,-0.147337189,0.044865813,-0.662037122,-0.14621844,0.083035077,-0.635996675,-0.027979385,-0.041224828,-0.649940956,-0.085944098,0.071767135,-0.597360671,-0.112981775,0.035338924,-0.598859644,-0.1288142,0.149523467,-0.446408612,0.024914765,-0.155590892,-0.48595354,-0.060585041,0.161899918,-0.215473783,0.046965037,-0.255542874,-0.359415472,-0.169410428,0.250041127,-0.046429196,-0.004787371,-0.100218624,-0.401239038,-0.268030486,0.270735317,0.018164242,-0.015061596,-0.045394763,-0.389415202,-0.292316163,0.263166064,0.025919091,-0.045976495,-0.02447642,-0.417354181,-0.288244778,0.248828748,-0.027683507,-0.015582036,-0.076602803,-0.407362288,-0.267650166,0.115609998,0.001813456,0.021194049,-0.115679011,-0.002314247,-0.019637697,0.157653597,0.417001784,-0.031933824,-0.14837887,0.382898968,-0.02365733,0.220489863,0.774395323,0.051848727,-0.142173266,0.724302697,0.100872035,0.231723985,0.819982064,0.05179668,-0.146488798,0.76986078,0.105401184,0.289197409,0.886187994,-0.063713036,-0.198469651,0.824098575,0.001816777
0.077376542,-0.628652847,-0.130505651,0.078629418,-0.661312521,-0.112597668,0.079031558,-0.66209445,-0.111906022,0.078775514,-0.66240468,-0.111756577,0.052968676,-0.663646221,-0.124676171,0.053410478,-0.664324737,-0.125402892,0.053188992,-0.665731609,-0.124401979,0.080125722,-0.639990139,0.00016898,-0.039919744,-0.653752732,-0.069775598,0.076684286,-0.601342642,-0.087843428,0.041444073,-0.602771866,-0.107198529,0.136994302,-0.451763242,0.059232979,-0.15431681,-0.494462097,-0.052348953,0.145427011,-0.224746677,0.091469971,-0.242010334,-0.402521473,-0.193799898,0.250304985,-0.074081138,0.054129791,-0.078816011,-0.48100009,-0.295753288,0.270697892,-0.011718924,0.046502095,-0.024806508,-0.476687157,-0.320197213,0.264601105,-0.005725059,0.015424377,-0.006371184,-0.502285779,-0.31193555,0.249130386,-0.056615883,0.042771468,-0.057018909,-0.487494206,-0.294214123,0.113349922,0.001660497,0.029559753,-0.113383552,-0.00216693,-0.02798682,0.160828096,0.416858935,-0.024078205,-0.140235107,0.382927632,-0.026068208,0.225681031,0.774801695,0.051553664,-0.145983315,0.72134757,0.089296689,0.236919504,0.820353162,0.050961923,-0.15183216,0.766516662,0.093720204,0.297023076,0.887834108,-0.064193466,-0.191062108,0.824068415,-0.012132322
0.084673345,-0.630255961,-0.101093823,0.084205891,-0.662344205,-0.081897765,0.08455275,-0.66314348,-0.081175417,0.084311558,-0.663454485,-0.080962971,0.059122232,-0.664982939,-0.096647179,0.059599562,-0.665688086,-0.09730123,0.059379733,-0.667082942,-0.096420498,0.073186321,-0.64236232,0.034213129,-0.043145445,-0.655528986,-0.047480055,0.078444001,-0.603724384,-0.057257775,0.044476508,-0.605036962,-0.080010395,0.120384201,-0.455193979,0.098841476,-0.154344377,-0.501888686,-0.042952687,0.131744605,-0.233520898,0.136632004,-0.230205694,-0.463274688,-0.215211654,0.249756423,-0.104338009,0.099696707,-0.064824156,-0.571762258,-0.285283312,0.270214587,-0.047108654,0.092129939,-0.011618769,-0.571187222,-0.311147469,0.264377117,-0.044348911,0.060864693,0.005505224,-0.593363231,-0.296696043,0.24902541,-0.089553937,0.087225442,-0.044280892,-0.577418149,-0.282146326,0.110527012,0.001519727,0.037713159,-0.110536022,-0.002034913,-0.036125465,0.168042982,0.413801777,-0.017107782,-0.133591479,0.382517159,-0.033453226,0.231700042,0.77391144,0.044355702,-0.15336737,0.718374968,0.068650811,0.242222264,0.819646001,0.042444944,-0.1608174,0.763216472,0.072504795,0.304367417,0.888329673,-0.072601471,-0.186760387,0.824129736,-0.036038111
0.088280417,-0.629648173,-0.090286347,0.086318709,-0.661617208,-0.070647315,0.086622207,-0.662414563,-0.069893856,0.086395273,-0.662736237,-0.069646383,0.061792877,-0.664100349,-0.087369342,0.0622916,-0.664814568,-0.087989417,0.062065919,-0.666190207,-0.087172168,0.063678054,-0.644127202,0.047601441,-0.048345152,-0.655484736,-0.040113558,0.077588971,-0.604293728,-0.045761945,0.045060043,-0.605144227,-0.070980396,0.101510862,-0.457581735,0.119754632,-0.154779905,-0.508300078,-0.049661192,0.117218725,-0.24345367,0.174781917,-0.216504732,-0.527230889,-0.232769567,0.241330588,-0.131759466,0.147716263,-0.048865429,-0.659147555,-0.270878097,0.261610928,-0.079440274,0.141023619,0.003974897,-0.659205937,-0.296756729,0.256020114,-0.079217891,0.109364282,0.020088278,-0.676936114,-0.276026088,0.240863255,-0.11931069,0.134387501,-0.02932874,-0.6631069,-0.266067624,0.106430152,0.001428165,0.046744937,-0.10646054,-0.001953217,-0.045189273,0.177294543,0.409537774,-0.006166141,-0.129373644,0.38127287,-0.039256555,0.236262622,0.773034048,0.044341635,-0.162319693,0.71325804,0.049846413,0.24600153,0.818983471,0.040448771,-0.171365798,0.757706833,0.052694685,0.312792253,0.888307583,-0.071665128,-0.185548857,0.822099495,-0.056076094
0.09055313,-0.628463387,-0.087392298,0.087646101,-0.660470819,-0.068081998,0.087896712,-0.661251962,-0.067313355,0.087683927,-0.66159786,-0.067070072,0.063475691,-0.662705719,-0.08446168,0.06398481,-0.663426244,-0.085120881,0.063722483,-0.664777839,-0.084230958,0.054866575,-0.645752048,0.051216911,-0.053869142,-0.654801428,-0.04153823,0.076016967,-0.60421443,-0.042832272,0.044684889,-0.604512048,-0.067481204,0.084150954,-0.459344751,0.130244389,-0.153897724,-0.516828376,-0.067644756,0.105602521,-0.256444061,0.198126391,-0.203088903,-0.593874681,-0.254847699,0.231604743,-0.160209292,0.174894571,-0.032398513,-0.743166709,-0.260757726,0.251659441,-0.113416943,0.167825343,0.020133876,-0.743064582,-0.286567816,0.245822439,-0.115848737,0.136448245,0.03651367,-0.757344127,-0.261018145,0.23112168,-0.150048938,0.160894273,-0.013215377,-0.745628381,-0.254668835,0.101266925,0.001412804,0.055785191,-0.101361707,-0.001955859,-0.054298154,0.185764822,0.404428625,0.009265136,-0.123829982,0.380222702,-0.044849934,0.239226547,0.771771789,0.050984964,-0.173132285,0.711352086,0.031608647,0.248438159,0.818025565,0.045905052,-0.184232152,0.755782676,0.033435027,0.318097752,0.887429917,-0.060561952,-0.186828041,0.821134031,-0.076133675
